relation_key,source_entity_key,target_entity_key,relation_type,store_key,review_id,text_unit_id,sentiment,confidence,evidence
ebd040b49f19caab8d50f31b21428ed8e7d68f6f03c3355e05de80900eff5775,dish:banh-cuon-nong-ga-ac-tan,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,94161,108180174b27fc7a,tu_108180174b27fc7a,positive,0.96,đóng gói tốt
40cdaeffa642052b53a330b9cb34f32fe43d92130372817ee43c6ac9c87f879a,dish:banh-cuon-nong,food_descriptor:ngon,DESCRIBES_FOOD,94161,c6ba2bab4389fd23,tu_c6ba2bab4389fd23,positive,0.82,ngon xỉu
3ea6d3a0ca91b7165adf7c33658e52f77f0f74b1ec8350c95ba6464eb5caeb00,dish:ga-ac-tan,food_descriptor:ngon,DESCRIBES_FOOD,94161,c6ba2bab4389fd23,tu_c6ba2bab4389fd23,positive,0.82,ngon xỉu
426290329c7c5c38b3367974b77f3a35b7b40910612fac410ddb1396954f898a,service_quality:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,price_value:gia-tri-tien,HAS_POSITIVE_SIGNAL,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.8,đáng đồng tiền
93c054dbae662d20007690635f61d73ea8ba014320f4f4b6e77d11a50c4b1caf,service_quality:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,delivery_packaging:dong-goi,HAS_POSITIVE_SIGNAL,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.82,đóng gói tốt
bcbd48e9614e7ab39a29c2ac2efe3326cab0aab011aaa0a3071c140ecf5ba3eb,service_quality:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,space_quality:sach-se,HAS_POSITIVE_SIGNAL,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.78,sạch sẽ
b6f3a360b13630253712fb85882569c1990c9aee48f059ef83e66936361e506b,service_quality:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.8,ngon xỉu
4d659426bb33ec988e00e8d3f32bf65dfe87560f57135b038702e388155ee432,problem:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,dish:oc-ham-la-ngai,MENTIONS,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,neutral,0.88,óc hầm lá ngải quá mặn
01fa1ead62787cac227cbd6b7f684b890174840ddb217f4aea7fef40ba22ca5e,dish:oc-ham-la-ngai,food_descriptor:qua-man,DESCRIBES_FOOD,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.98,óc hầm lá ngải quá mặn
134dda1c94cf7552fe8dd1391816fc4f840d360c2a173542143bb34e5a1b8466,problem:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,dish:chao-tim,MENTIONS,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,neutral,0.88,cháo tim dai
7815bda3d9bfcace30528176893589ee516e7e69e318d3830be93db8135b890b,dish:chao-tim,food_descriptor:dai,DESCRIBES_FOOD,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.97,cháo tim dai
308d3d23021fc32538becbe04548bfd83b345e06d933fc338301190cce2aad64,problem:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,dish:la-thom,MENTIONS,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,neutral,0.71,lá thơm nên để bên ngoài
4ff23fd1dea11cb0bd67e03d02a9c661cbe5439e1198cdd55bcd89daac44c372,problem:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,problem:khong-hop-khau-vi,HAS_PROBLEM,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.94,không hợp khẩu vị
3862631ce2ed3479cfa72726a3210bf6b4b35190deb00e451328b0cf9784f99b,dish:pho-xao,food_descriptor:nhieu-mo,DESCRIBES_FOOD,33188,97d0e75e928cf661,tu_97d0e75e928cf661,negative,0.97,phở xào quá nhiều mỡ
37bbfdb3298536b217edb1b17d8086d0109da95e385f023021764d655ec9b223,dish:pho-xao,food_descriptor:nhieu-mo,HAS_NEGATIVE_SIGNAL,33188,97d0e75e928cf661,tu_97d0e75e928cf661,negative,0.94,quá nhiều mỡ
0f1e676b6d63faadd8fb0f654c5c1964f94093d3e08731d56949ef2281e3708d,dish:pho-xao,food_descriptor:kha-ngon,HAS_POSITIVE_SIGNAL,33188,97d0e75e928cf661,tu_97d0e75e928cf661,positive,0.74,khá ngon
0f6a6224cfc6948b1bdc42590fa49b62f6e41e28785f4838c9fe845f7d86a3d2,dish:pho-xao,food_descriptor:nhieu-mo,DESCRIBES_FOOD,33188,cdfc9b9ef0376557,tu_cdfc9b9ef0376557,negative,0.97,phở xào quá nhiều mỡ
7ffe623b56943882e04c7aa4f9b7db2e04d8c3dcd108d98699045a6977d193fc,dish:pho-xao,problem:khong-lam-dung-ghi-chu,HAS_PROBLEM,33188,cdfc9b9ef0376557,tu_cdfc9b9ef0376557,negative,0.94,không làm đúng ghi chú
1684dc3d8b8e121ccf7293523d09de4e7629d1527a3f6276e61ea0276ed62378,dish:pho-xao,food_descriptor:toan-nuoc,DESCRIBES_FOOD,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.95,phở xào toàn nước
8b97864330872374e8215ba1bedca4b26283fdde948c6f83206a3cd32a780e79,dish:pho-xao,food_descriptor:nat-bet,DESCRIBES_FOOD,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.97,phở xào toàn nước nát bét
a6c970178c40b56685989c34bfa72d397fce2eccc7703fa04c45699c223f3307,dish:pho-xao,problem:problem-food-quality,HAS_PROBLEM,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.88,nấu như cám lợn
4b07d00bae4e31a13c1ae2a1995b5c677ed9347a4d0b7c583713c3b8dbc7b67b,problem:problem-food-quality,dish:pho-xao,MENTIONS,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.72,phở xào toàn nước nát bét
28ee965788c35e25761af342aabd999609bca7d894c67fb0da81ef34e3c85967,service_quality:service,problem:problem-with-note-request,HAS_PROBLEM,33188,095834879f75f67f,tu_095834879f75f67f,negative,0.95,ko làm theo note
2f5579c69abb0bfeb51228ce70eb81dcf6b2d383b0ac6956f8cb2ba23287a4df,problem:problem-with-note-request,dish:hanh,MENTIONS,33188,095834879f75f67f,tu_095834879f75f67f,negative,0.82,còn rất nhiều hành
d6e843a5faec175b59e036d79c22aca18c7f8de22fb416ec22b141f8e38465de,dish:hanh,problem:problem-with-note-request,HAS_NEGATIVE_SIGNAL,33188,095834879f75f67f,tu_095834879f75f67f,negative,0.78,rất nhiều hành
4c53b70758e54ecb4efb4f066b24814e43e7c062ef5fff2c0c7f92326a7218e3,delivery_packaging:dong-goi,problem:problem-do-ra-tui-nilong,HAS_PROBLEM,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.97,đến nơi là đổ hết ra túi nilong
71bf77b43e075c6a1373473132e86b431f2c915ab55f6a63706813555383c054,delivery_packaging:hop,problem:problem-do-ra-tui-nilong,HAS_PROBLEM,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.85,đừng để hộp nữa
1dc1c95a6f6f8dc6c46c426f49c410d505d108365da8f0f89cfe257a609e87b0,delivery_packaging:nap,delivery_packaging:dong-goi,MENTIONS,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.68,ko ấn nắp chặt
120de550e902d03c2af90ecbf4d9efa827d812178c5029c58d01b878a740f123,delivery_packaging:dong-goi,delivery_packaging:hop,MENTIONS,33188,02eaa7112958cf39,tu_02eaa7112958cf39,neutral,0.71,đừng để hộp nữa
d815d5f2291f252169a9471be7542a0ce272c349f0f5dca36d55bcee0c425ffd,dish:pho-bo,food_descriptor:ngon,DESCRIBES_FOOD,33749,aa81e068436db6eb,tu_aa81e068436db6eb,positive,0.69,phở bò ... ngon xỉu
ac7b918f70f59dd7817d7001b06e31e03137b1f7c1437cb0d8df4e236fafb59d,dish:com-rang,food_descriptor:ngon,DESCRIBES_FOOD,33749,aa81e068436db6eb,tu_aa81e068436db6eb,positive,0.66,cơm rang ... ngon xỉu
f120238de1e9f5a405a7f4558e68042b6e382ead405f07fbf615e4d094885499,service_quality:lam-sai-het-mon,problem:sai-thieu-mon,HAS_PROBLEM,33749,54b9acd8f5a31dd2,tu_54b9acd8f5a31dd2,negative,0.95,"làm sai hết món, sai/thiếu món"
479d64747b4d3192e539a348689f74eb6d6453e4a4e21b78f233619faa667064,dish:pho,service_quality:lam-sai-het-mon,MENTIONS,33749,54b9acd8f5a31dd2,tu_54b9acd8f5a31dd2,neutral,0.56,phở ăn ok mà làm sai hết món
fe6642911be4b2ad0550e52df09de89d99fa55d6d11713dffd58de947bae877e,delivery_packaging:tui-zip,problem:sai-dong-goi,HAS_PROBLEM,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,negative,0.88,thêm cái túi zip quán lại cho vào túi bóng
cab5e0aab74b14286edb200a2551d755dfd8ff41f63288e834dedac4e033f0f7,price_value:bo-them-tien,problem:sai-dong-goi,HAS_NEGATIVE_SIGNAL,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,negative,0.8,bỏ thêm tiền để cho thêm cái túi zip quán lại cho vào túi bóng
7f699d2ec74a10fa981f44d82554f7596a7344367ad5979cc51f6897277e2b16,delivery_packaging:tui-bong,problem:sai-dong-goi,MENTIONS,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,negative,0.76,cho vào túi bóng
e208b1112e86aeec3e6fdf085be4f11c953b74f1184205f2e29a9d4ff21fe175,dish:pho,problem:giao-thieu-1-pho,HAS_PROBLEM,33749,2fd1d4191ec259a3,tu_2fd1d4191ec259a3,negative,0.95,đặt 2 phở 1 cơm giao 1 phở 1 cơm
cf57e6df1caaecb051be3ded29e7d7146759c38a6490d1a58a5dad27d097804f,dish:com,dish:pho,MENTIONS,33749,2fd1d4191ec259a3,tu_2fd1d4191ec259a3,neutral,0.55,2 phở 1 cơm
5eaf9e571366d1e8399471ca0a72b7543ec99e6e5dd6d2ac56b5f02c8bba9847,dish:pho,delivery_packaging:dong-goi,MENTIONS,22455,df2bf85f008c128c,tu_df2bf85f008c128c,neutral,0.73,giao phở
5f2f25d793582e6048a4019d8abe1aac1a2f07d3b81499329b0c1c9a918a056b,delivery_packaging:dong-goi,problem:de-nuoc-chung,HAS_PROBLEM,22455,df2bf85f008c128c,tu_df2bf85f008c128c,negative,0.95,để nước chung như này
02a82b34faf9409caefedca0a1c1711658b71fa8e571fba260b28f2a3ff30583,delivery_packaging:dong-goi,problem:de-nuoc-chung,HAS_NEGATIVE_SIGNAL,22455,df2bf85f008c128c,tu_df2bf85f008c128c,negative,0.89,đóng gói chưa tốt
2a98e00cf0a5d9b43834fba1b12a1e7bc34806668996f3fb27f202ae22228458,dish:pho-cuon,food_descriptor:ngon-xiu,DESCRIBES_FOOD,22455,972aa14caeb09cb2,tu_972aa14caeb09cb2,positive,0.78,ngon xỉu
5f7e424910f1eef487f51387e9a1111baa306602bad1add41d27819344b5b02b,location_landmark:pho-cuon-hoa-lan-tran-hung-dao,dish:food,MENTIONS,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.68,ngon xỉu
c214582dea63729013fb213377b4034f37dfb312e4bbb71eaa9bc1d3f8ac29f6,dish:food,location_landmark:pho-cuon-hoa-lan-tran-hung-dao,HAS_POSITIVE_SIGNAL,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.72,ngon xỉu
fdf52a3f068f1aae651c92393e969d693b888f7fb149ffe98413571dd6a6f749,location_landmark:pho-cuon-hoa-lan-tran-hung-dao,space_quality:sach-se,HAS_POSITIVE_SIGNAL,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.9,sạch sẽ
87e048942588c1334332ff6293942024eb4b53afeefe6d01bb36c0471a16c39c,location_landmark:pho-cuon-hoa-lan-tran-hung-dao,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.95,đáng đồng tiền
d9c56c0414fb3d3e062481a993a2457a4af4baa048a89d74255b78e3f8810c7c,location_landmark:pho-cuon-hoa-lan-tran-hung-dao,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.96,đóng gói tốt
2f07eda2a48397e71aa069c151bb8edb4942d4a6c3d8c71f3496845c94361838,dish:com-suon,price_value:80k-1-suat,MENTIONS,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.88,80k 1 suất cơm sườn
cfce2403ac05c7e7ecff09071efaf657de0ec1b0d722ef3fa53667d9cce2c70e,dish:com-suon,problem:khong-giong-anh-mo-ta,HAS_PROBLEM,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.95,có giống ảnh mô tả chút nào không
3590da8037f91acb2ab9bb1259a5c52d134f45dfe551e18654a7a35760f0f5d9,dish:com-suon,food_descriptor:chat-luong-mon,HAS_NEGATIVE_SIGNAL,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.72,bán như thế này
317d9a04b128822e6a73e4a3cc6c5d8e2a90c5375d738ecb6390111613b57fe2,dish:thit-bo,food_descriptor:dai,DESCRIBES_FOOD,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.96,thịt bò dai
41a4656324d7657f904bfdab2e8b64f19b29983525ebe0faeccfe6230d4bf04d,dish:thit-bo,food_descriptor:nhieu-gan-mo,DESCRIBES_FOOD,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.93,nhiều gân mỡ quá
69eebd0a4e0799e02d1c8993d5c1e269c7d952b3835e9c3284a2b71d284fbb3e,dish:pho-chien-trung,food_descriptor:ngam-dau,DESCRIBES_FOOD,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.95,phở chiên trứng hơi ngấm dầu
930c53eb55394491d727a343bec345b2f382e5b070de8582ca9fd49084a22f11,dish:thit-bo,food_descriptor:dai,HAS_NEGATIVE_SIGNAL,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.9,thịt bò dai
3cc4da394bb61cfda0b188dfe320b39bc327da3a6318cdd5f0774c0a7ed5ec0e,dish:thit-bo,food_descriptor:nhieu-gan-mo,HAS_NEGATIVE_SIGNAL,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.89,nhiều gân mỡ quá
8fe3995a120a6ce0868e383a675ef3d70c9d95f381a6d0d63063e419ca6e0b0c,dish:pho-chien-trung,food_descriptor:ngam-dau,HAS_NEGATIVE_SIGNAL,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.91,hơi ngấm dầu
b950ba5f357117607ca24faf0c8d9c992f1d5154779d7c6c17f6641cee6f792a,dish:com-suon-cay,food_descriptor:ngon-xiu,DESCRIBES_FOOD,14976,c4a3ecf19f8fe8ae,tu_c4a3ecf19f8fe8ae,positive,0.82,ngon xỉu
4d540a03afd4ec66ef739cc3c0eb17850b931bb8126524e48cba94fdd1ac42f7,problem:com-suon-cay-himc-ha-ke-tan,dish:nuoc,MENTIONS,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,neutral,0.73,nước thì kh có ống hút
55f01ff1814e668b34198aab382de2db82498a08cddf418a3653036a1bf7138b,problem:com-suon-cay-himc-ha-ke-tan,dish:rong-bien,MENTIONS,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,neutral,0.79,gọi thêm rong biển
815cc415764df10e58a01b3884fcfacfeb581c010e6baba41c01e98125891013,problem:com-suon-cay-himc-ha-ke-tan,delivery_packaging:dong-goi,MENTIONS,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.68,kh có ống hút
ef4db0ed7ac2855c96f8aece633ddf5937763a95038d8fd88b70c3006005c2e6,delivery_packaging:dong-goi,problem:thieu-ong-hut,HAS_PROBLEM,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.9,kh có ống hút
68a731dd358480f124760b6e254088f86c5f892bbd95408688bdf3b79afc7763,problem:com-suon-cay-himc-ha-ke-tan,problem:sai-thieu-mon,HAS_PROBLEM,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.95,sai/thiếu món
2dd7afdb6528626d3191309a13ca92ae24b8acb697c296c39570a9a5f0a33476,dish:rong-bien,problem:thieu-rong-bien,HAS_NEGATIVE_SIGNAL,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.92,giao thiếu rong biển
2ee9db0159a5c5737f788fb0611c8463178551286908e11748458e4a1580f203,problem:com-suon-cay-himc-ha-ke-tan,problem:thieu-rong-bien,HAS_PROBLEM,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.9,giao thiếu rong biển
20efbfbad3f1e63688fc2eff63ca0a6548acd699e07a3b80ea26d360e9651639,dish:thach,food_descriptor:dai,DESCRIBES_FOOD,14976,3cc9d4210bbfcd8f,tu_3cc9d4210bbfcd8f,positive,0.9,thạch dai
8f34d0896d82040fd74bdd792db44b382e46f99cd3674031ee0ac41bf9ecc9dd,dish:com,service_quality:tang-dung,HAS_POSITIVE_SIGNAL,14976,3cc9d4210bbfcd8f,tu_3cc9d4210bbfcd8f,positive,0.56,tặng đúng cơm thì 10đ
82f69f51d787485d9892e55dee47e5b639f90adb9f3a6f3f0fb57c6c54436fd5,dish:banh-cuon,food_descriptor:nhan-nhieu,DESCRIBES_FOOD,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.95,bánh cuốn nhân nhiều
ff1dbf344ec0e7f724de1076eed1c41e8ce1d62e2d8cc24d62120db7b59a8af1,dish:banh-cuon,food_descriptor:ngon,DESCRIBES_FOOD,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.97,ngon xỉu
1c562edc3012c22018fa40c26b35fe38b3dfcb79bfdd6f646d95628f4f901787,dish:banh-cuon,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.78,đóng gói tốt
9938a3af6e5522745bd147c4fa26e02b8c6ee3b0fe99678988322d50d452f681,dish:nuoc-mam,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.72,để vào ly nhựa nhỏ riêng
653fa0667d690c817090e7173cd8e887515bf6b8efbb8d41a2b21125f68c65b0,dish:banh-cuon,space_quality:sach-se,HAS_POSITIVE_SIGNAL,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.7,sạch sẽ
e54ea6a3d7d6e4731fb9ecbb9af0c0a1a7a3ff975822334b0d146d93842fb893,dish:cha,dish:banh-cuon,MENTIONS,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,neutral,0.55,"4 miếng chả, 5-6 thanh bánh cuốn"
2f54df67982266aa6ba19c452a3db899d5bfde86a92a3bd92614753fa90dc125,dish:rau-an-kem,dish:banh-cuon,MENTIONS,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,neutral,0.52,có rau ăn kèm
633122d7631cd623ab23b8bc0c61eb17c56a3138d721d3b0d519a4d0f663b366,dish:banh-cuon,food_descriptor:ngon,DESCRIBES_FOOD,118507,49383b0941231112,tu_49383b0941231112,positive,0.88,rất ngon
5ceb7c63a67c5bb2f0b325364c197b3a311d03fa25875e5b31e92444a8a9dc9e,dish:banh-cuon,food_descriptor:nong,DESCRIBES_FOOD,118507,49383b0941231112,tu_49383b0941231112,positive,0.92,bánh nóng
4bfbd34d8c753a3b6cdee6515836ba468daa888d7385f613eadd7c23f0a309c3,dish:nuoc-cham,food_descriptor:vua-vi,DESCRIBES_FOOD,118507,49383b0941231112,tu_49383b0941231112,positive,0.95,nước chấm vừa vị
d0f778ecc25e4128901b10c1f79e3aa98098c3b229e7b35b9ab86eeff07b8c11,price_value:dang-dong-tien,dish:banh-cuon,HAS_POSITIVE_SIGNAL,118507,49383b0941231112,tu_49383b0941231112,positive,0.78,đáng đồng tiền
f081e47c60c3ecec4ed420608b5875f8de2cf4ba995356b795b9ca30875cc730,food_descriptor:ngon-xiu,dish:banh-cuon,DESCRIBES_FOOD,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.75,ngon xỉu
427a29b55af59a934a80a8d166b8b3e6c7936070703bd61d808acff91cf1a316,food_descriptor:ngon-xiu,dish:bun-tron,DESCRIBES_FOOD,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.75,ngon xỉu
cdbb2ce12345276651334d16ee3f600e2fd5c093b9367bc1d5652493886d4d49,dish:banh-cuon,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.74,ngon xỉu
58a33f3d279e5e068c47be5d48890aa6ad62e1816c824f951345a4abce1bcbc3,dish:bun-tron,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.74,ngon xỉu
28cc2711d33d67fd6783e48ba9e9176f6e74393ad88cc8d25eed907915dd5418,price_value:gia,problem:dat,HAS_PROBLEM,118507,00062a63fdf0af06,tu_00062a63fdf0af06,negative,0.93,giá hơi đắt
76a0a4b211a9fd196cc62bcca8c652cebef58264e067bf66dbdceadee90f9c22,dish:com,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.56,ngon xỉu
be21db8fc67dffb5e0c54a7c2cf83b8d594fb5fb5f29bb1ed809587f6a40bdbb,dish:pho-xao,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.56,ngon xỉu
b22524d83db11f7880480f46d02951096e885a3da606dd7cde810afa03424877,dish:mien-xao,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.56,ngon xỉu
a471a1f3ab9c78bd67546220952d95e92b1631c18411b62a57dd911b274d1f59,service_quality:khong-goi-xac-nhan-doi-mon,problem:tu-y-doi-mon,HAS_PROBLEM,116156,69f1e84d1d3282f6,tu_69f1e84d1d3282f6,negative,0.95,phải gọi xác nhận đổi món chứ k dc tự ý
f853b2d094058ed46e3b7e79d8dc3ab2e3cdb55e9db2e85ace738d999733d6ff,service_quality:khong-goi-xac-nhan-doi-mon,problem:sai-thieu-mon,HAS_PROBLEM,116156,69f1e84d1d3282f6,tu_69f1e84d1d3282f6,negative,0.9,sai/thiếu món
c525709271f7863d58eda6e7d86f9f1dc085d852c24aeb7645f9e77570766c00,dish:pho-vit-quay,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,116156,fb41ef915d04e62b,tu_fb41ef915d04e62b,positive,0.62,ngon xỉu
5253188fc82af773c98f0b0b3ab93f97ace47327c0aeb2f05ad412d6621323b2,dish:banh-cuon-cao-bang,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,116156,fb41ef915d04e62b,tu_fb41ef915d04e62b,positive,0.62,ngon xỉu
2aecbc14d27013834309e2dcfde4817eda4d71bfb9902a87c4d6360e3eda836a,dish:pho-vit-quay,food_descriptor:ngon-xiu,DESCRIBES_FOOD,116156,fb41ef915d04e62b,tu_fb41ef915d04e62b,positive,0.58,ngon xỉu
fb1b3213e938aa001322cd9a8b1ca41c432df2343897019ee81e164318628c50,dish:banh-cuon-cao-bang,food_descriptor:ngon-xiu,DESCRIBES_FOOD,116156,fb41ef915d04e62b,tu_fb41ef915d04e62b,positive,0.58,ngon xỉu
7e57b12f28ff8bc7da7ed29ead27336d16b2bbb7208b26a3103fe696238bd1e4,dish:pho-vit-quay,food_descriptor:ngon-xiu,DESCRIBES_FOOD,116156,a097830609bf55e2,tu_a097830609bf55e2,positive,0.55,ngon xỉu
471961997b9bda6532094460371c53b3046e83d4595e1b05adbab5f829ff13bd,dish:banh-cuon-cao-bang,food_descriptor:ngon-xiu,DESCRIBES_FOOD,116156,a097830609bf55e2,tu_a097830609bf55e2,positive,0.55,ngon xỉu
248574fd7f79f53c9a35d558e6537b08d3401d71360144c7c86a0613dfdc80e2,dish:nuoc-duong,problem:it-nuoc-duong,HAS_PROBLEM,116156,28b7f72bf6ffea00,tu_28b7f72bf6ffea00,negative,0.88,ít nc đường quá
8814f1272986db8a3db8a195b3a8330a2256d8964fd61e7f239171eb81ac3be8,dish:banh-trung-vang-long-dao,problem:khong-giong-anh,HAS_PROBLEM,116156,28b7f72bf6ffea00,tu_28b7f72bf6ffea00,negative,0.93,k giống ảnh
141d7ccb6b13c08c14df300397c4ae929ecccadd47275bafa7b2bb75a7ed0d59,price_value:20k,problem:it-nuoc-duong,HAS_NEGATIVE_SIGNAL,116156,28b7f72bf6ffea00,tu_28b7f72bf6ffea00,negative,0.61,20k mà ít nc đường quá
0169a62b45e712e54cc380218d959c0a184cd561103f629893e9ce197c592b8c,occasion:takeaway,delivery_packaging:can-than,HAS_POSITIVE_SIGNAL,116156,123bc47d81b24eb4,tu_123bc47d81b24eb4,positive,0.79,đặt ... cẩn thận
e00e86091235c86e5a0259bc0070f3859ba5e1b91b7a2a3468d5c6ed65d44f1a,occasion:takeaway,food_descriptor:ngon,MENTIONS,116156,123bc47d81b24eb4,tu_123bc47d81b24eb4,positive,0.63,đặt ... ngon
ee77ef8c7143866b422593727f546a05f009918887446c5c620b2b1886ef002c,occasion:takeaway,space_quality:sach-se,MENTIONS,116156,123bc47d81b24eb4,tu_123bc47d81b24eb4,positive,0.61,đặt ... sạch sẽ
306b16293334d67eb48991bdf4a1ea4ac1654d3d5acb8e17b1c1b225174e76af,dish:mon,problem:hinh-anh-ko-nhu-mon,HAS_PROBLEM,116156,4edb2c06a6cdbdf4,tu_4edb2c06a6cdbdf4,negative,0.9,hình ảnh ko như món
5f67f2489dd77a3a0d73f0ed65cc3b07d6262aa073be7be2b4645f178d379e31,dish:mon,problem:qua-te,HAS_NEGATIVE_SIGNAL,116156,4edb2c06a6cdbdf4,tu_4edb2c06a6cdbdf4,negative,0.84,quá tệ
a10c95379738a3ebb8041d820771ccebff6ea52afa5665f975edd08a457d70a5,price_value:50k-mot-xuat,food_descriptor:it,HAS_NEGATIVE_SIGNAL,41570,5f337291ce14521e,tu_5f337291ce14521e,negative,0.92,50k một xuất mà ít
99be141f589580d16e3314ccc3da1331c053b9c92629edecd5b3b98dbadd0291,price_value:50k-mot-xuat,problem:sai-thieu-mon,HAS_PROBLEM,41570,5f337291ce14521e,tu_5f337291ce14521e,negative,0.7,sai/thiếu món
3228d984f606275180e49e235eea60f4556968a954f1adda0909f75196149c00,dish:banh-cuon-nong,food_descriptor:ngon,DESCRIBES_FOOD,41570,fae9911eb6b9b3eb,tu_fae9911eb6b9b3eb,positive,0.9,ngon xỉu
202fc8c90059356f61f90836eff04b0ab02c23432c265fbe6ee86f270ae28e96,dish:banh-cuon-nong,food_descriptor:ngon,DESCRIBES_FOOD,41570,c7e128865323f362,tu_c7e128865323f362,positive,0.84,khá ngon
541012ac29d8b2ec58ec4fcb9a739d4a0be80c56a00bc3ddc7501b5fb6cfd56d,dish:do-an,problem:leo-teo,HAS_PROBLEM,41570,b46e5a8805ceede1,tu_b46e5a8805ceede1,negative,0.88,đồ ăn lèo tèo
8f8ba39de4e2f3a173350beee80413e1a8f8ce80107ad67b854ed728b6f2f7d9,dish:do-an,price_value:khong-dang-tien,HAS_NEGATIVE_SIGNAL,41570,b46e5a8805ceede1,tu_b46e5a8805ceede1,negative,0.95,đ đáng tiền bỏ ra
