entity_key,name,entity_type,store_key,review_id,text_unit_id,sentiment,confidence,evidence
problem:thieu-trung-cut,thiếu trứng cút,problem,128724,82bb612a157093f3,tu_82bb612a157093f3,negative,0.97,thiếu trứng cút nhà shop
dish:banh-cuon-nong,bánh cuốn nóng,dish,94161,90bf4b4256ce762d,tu_90bf4b4256ce762d,positive,0.62,tên quán: bánh cuốn nóng
dish:ga-ac-tan,gà ác tần,dish,94161,90bf4b4256ce762d,tu_90bf4b4256ce762d,positive,0.62,tên quán: gà ác tần
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,94161,90bf4b4256ce762d,tu_90bf4b4256ce762d,positive,0.94,ngon xỉu
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,94161,90bf4b4256ce762d,tu_90bf4b4256ce762d,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,94161,90bf4b4256ce762d,tu_90bf4b4256ce762d,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,94161,90bf4b4256ce762d,tu_90bf4b4256ce762d,positive,0.72,sạch sẽ
dish:banh-cuon-nong-ga-ac-tan,bánh cuốn nóng & gà ác tần,dish,94161,108180174b27fc7a,tu_108180174b27fc7a,positive,0.79,bánh cuốn nóng & gà ác tần
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,94161,108180174b27fc7a,tu_108180174b27fc7a,positive,0.97,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,94161,108180174b27fc7a,tu_108180174b27fc7a,positive,0.98,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,94161,108180174b27fc7a,tu_108180174b27fc7a,positive,0.83,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,94161,108180174b27fc7a,tu_108180174b27fc7a,positive,0.98,đóng gói tốt
dish:banh-cuon-nong,bánh cuốn nóng,dish,94161,c6ba2bab4389fd23,tu_c6ba2bab4389fd23,positive,0.76,bánh cuốn nóng
dish:ga-ac-tan,gà ác tần,dish,94161,c6ba2bab4389fd23,tu_c6ba2bab4389fd23,positive,0.76,gà ác tần
food_descriptor:ngon,ngon,food_descriptor,94161,c6ba2bab4389fd23,tu_c6ba2bab4389fd23,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,94161,a1e04e46c162547c,tu_a1e04e46c162547c,positive,0.97,đáng đồng tiền
problem:khong-dam-bao-ve-sinh,không đảm bảo vệ sinh,problem,94161,d2c3670085f4ff00,tu_d2c3670085f4ff00,negative,0.98,không đảm bảo vệ sinh
dish:ga-tan,gà tần,dish,28837,ed697290ea2a7085,tu_ed697290ea2a7085,neutral,0.78,gà tần huyền anh
dish:pho-xao,phở xào,dish,28837,ed697290ea2a7085,tu_ed697290ea2a7085,neutral,0.9,phở xào
dish:com-rang,cơm rang,dish,28837,ed697290ea2a7085,tu_ed697290ea2a7085,neutral,0.9,cơm rang
price_value:dang-dong-tien,đáng đồng tiền,price_value,28837,ed697290ea2a7085,tu_ed697290ea2a7085,positive,0.96,đáng đồng tiền
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,28837,ed697290ea2a7085,tu_ed697290ea2a7085,positive,0.95,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,28837,b2e2e3f598d35aae,tu_b2e2e3f598d35aae,positive,0.97,sạch sẽ
service_quality:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,gà tần huyền anh - phở xào & cơm rang - quỳnh mai,service_quality,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,neutral,0.2,tên quán: gà tần huyền anh - phở xào & cơm rang - quỳnh mai
price_value:gia-tri-tien,giá trị tiền,price_value,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.95,đáng đồng tiền
delivery_packaging:dong-goi,đóng gói,delivery_packaging,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.94,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.9,sạch sẽ
food_descriptor:ngon,ngon,food_descriptor,28837,5bf5f62cf749dd3b,tu_5bf5f62cf749dd3b,positive,0.93,ngon xỉu
problem:ga-tan-huyen-anh-pho-xao-com-rang-quynh-mai,gà tần huyền anh - phở xào & cơm rang - quỳnh mai,problem,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,neutral,0.64,tên quán: gà tần huyền anh - phở xào & cơm rang - quỳnh mai
dish:oc-ham-la-ngai,óc hầm lá ngải,dish,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.96,óc hầm lá ngải quá mặn
food_descriptor:qua-man,quá mặn,food_descriptor,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.98,quá mặn
dish:chao-tim,cháo tim,dish,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.95,cháo tim dai
food_descriptor:dai,dai,food_descriptor,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.96,cháo tim dai
dish:la-thom,lá thơm,dish,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,neutral,0.73,lá thơm nên để bên ngoài
problem:khong-hop-khau-vi,không hợp khẩu vị,problem,28837,7f79d6b012d4205b,tu_7f79d6b012d4205b,negative,0.97,không hợp khẩu vị
problem:kho-an,khó ăn,problem,28837,9683b9776379a0e9,tu_9683b9776379a0e9,negative,0.95,khó ăn
problem:khong-hop-khau-vi,không hợp khẩu vị,problem,28837,9683b9776379a0e9,tu_9683b9776379a0e9,negative,0.98,không hợp khẩu vị
problem:khong-hop-khau-vi,không hợp khẩu vị,problem,117760,e6c19832c1bd3767,tu_e6c19832c1bd3767,negative,0.97,không hợp khẩu vị
delivery_packaging:dong-goi,đóng gói,delivery_packaging,33188,78cf6b2b913bc687,tu_78cf6b2b913bc687,positive,0.99,đóng gói tốt
dish:com-rang,cơm rang,dish,33188,a8b67f73cc613c9e,tu_a8b67f73cc613c9e,neutral,0.78,cơm rang
dish:pho-xao,phở xào,dish,33188,a8b67f73cc613c9e,tu_a8b67f73cc613c9e,neutral,0.78,phở xào
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,33188,a8b67f73cc613c9e,tu_a8b67f73cc613c9e,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,33188,a8b67f73cc613c9e,tu_a8b67f73cc613c9e,positive,0.96,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,33188,a8b67f73cc613c9e,tu_a8b67f73cc613c9e,positive,0.83,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,33188,a8b67f73cc613c9e,tu_a8b67f73cc613c9e,positive,0.96,đóng gói tốt
delivery_packaging:dong-goi,đóng gói,delivery_packaging,33188,1f5d783f5d3a507e,tu_1f5d783f5d3a507e,positive,0.97,đóng gói tốt
food_descriptor:ngon,ngon,food_descriptor,33188,fc3f5e5069707f9f,tu_fc3f5e5069707f9f,positive,0.84,khá ngon
dish:pho-xao,phở xào,dish,33188,97d0e75e928cf661,tu_97d0e75e928cf661,negative,0.95,phở xào quá nhiều mỡ
food_descriptor:nhieu-mo,nhiều mỡ,food_descriptor,33188,97d0e75e928cf661,tu_97d0e75e928cf661,negative,0.98,quá nhiều mỡ
food_descriptor:kha-ngon,khá ngon,food_descriptor,33188,97d0e75e928cf661,tu_97d0e75e928cf661,positive,0.77,khá ngon
dish:pho-xao,phở xào,dish,33188,cdfc9b9ef0376557,tu_cdfc9b9ef0376557,negative,0.98,ăn phở xào quá nhiều mỡ
food_descriptor:nhieu-mo,nhiều mỡ,food_descriptor,33188,cdfc9b9ef0376557,tu_cdfc9b9ef0376557,negative,0.97,quá nhiều mỡ
problem:khong-lam-dung-ghi-chu,không làm đúng ghi chú,problem,33188,cdfc9b9ef0376557,tu_cdfc9b9ef0376557,negative,0.99,không làm đúng ghi chú
location_landmark:hai-dung-com-rang-pho-xao-quynh-mai,hải dung - cơm rang & phở xào - quỳnh mai,location_landmark,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,neutral,0.56,tên quán: hải dung - cơm rang & phở xào - quỳnh mai
dish:pho-xao,phở xào,dish,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.98,phở xào toàn nước nát bét
food_descriptor:toan-nuoc,toàn nước,food_descriptor,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.95,toàn nước
food_descriptor:nat-bet,nát bét,food_descriptor,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.97,nát bét
problem:problem-food-quality,problem_food_quality,problem,33188,9f8864aa4b489e36,tu_9f8864aa4b489e36,negative,0.93,"nấu như cám lợn, k có lần thứ 2"
dish:hai-dung-com-rang-pho-xao-quynh-mai,hải dung - cơm rang & phở xào - quỳnh mai,dish,33188,095834879f75f67f,tu_095834879f75f67f,neutral,0.2,tên quán: hải dung - cơm rang & phở xào - quỳnh mai
service_quality:service,service,service_quality,33188,095834879f75f67f,tu_095834879f75f67f,negative,0.93,ko làm theo note
problem:problem-with-note-request,problem with note request,problem,33188,095834879f75f67f,tu_095834879f75f67f,negative,0.97,ko làm theo note
dish:hanh,hành,dish,33188,095834879f75f67f,tu_095834879f75f67f,negative,0.9,rất nhiều hành
delivery_packaging:dong-goi,đóng gói,delivery_packaging,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.98,đóng gói cẩu thả
problem:problem-do-ra-tui-nilong,problem đổ ra túi nilong,problem,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.97,đổ hết ra túi nilong
delivery_packaging:hop,hộp,delivery_packaging,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.77,đừng để hộp nữa
delivery_packaging:nap,nắp,delivery_packaging,33188,02eaa7112958cf39,tu_02eaa7112958cf39,negative,0.74,ko ấn nắp chặt
dish:pho-bo,phở bò,dish,33749,aa81e068436db6eb,tu_aa81e068436db6eb,neutral,0.77,tên quán: phở bò 288 - phở bò & cơm rang
dish:com-rang,cơm rang,dish,33749,aa81e068436db6eb,tu_aa81e068436db6eb,neutral,0.74,tên quán: phở bò 288 - phở bò & cơm rang
food_descriptor:ngon,ngon,food_descriptor,33749,aa81e068436db6eb,tu_aa81e068436db6eb,positive,0.95,ngon xỉu
dish:pho-bo,phở bò,dish,33749,924169b553160c9d,tu_924169b553160c9d,neutral,0.72,phở bò
dish:com-rang,cơm rang,dish,33749,924169b553160c9d,tu_924169b553160c9d,neutral,0.72,cơm rang
price_value:dang-dong-tien,đáng đồng tiền,price_value,33749,924169b553160c9d,tu_924169b553160c9d,positive,0.95,đáng đồng tiền
dish:pho,phở,dish,33749,54b9acd8f5a31dd2,tu_54b9acd8f5a31dd2,positive,0.82,phở ăn ok
service_quality:lam-sai-het-mon,làm sai hết món,service_quality,33749,54b9acd8f5a31dd2,tu_54b9acd8f5a31dd2,negative,0.94,làm sai hết món
problem:sai-thieu-mon,sai/thiếu món,problem,33749,54b9acd8f5a31dd2,tu_54b9acd8f5a31dd2,negative,0.97,sai/thiếu món
delivery_packaging:tui-zip,túi zip,delivery_packaging,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,neutral,0.89,thêm cái túi zip
delivery_packaging:tui-bong,túi bóng,delivery_packaging,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,negative,0.92,cho vào túi bóng
price_value:bo-them-tien,bỏ thêm tiền,price_value,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,negative,0.86,bỏ thêm tiền
problem:sai-dong-goi,sai đóng gói,problem,33749,636b71425e0a2b9e,tu_636b71425e0a2b9e,negative,0.9,quán lại cho vào túi bóng
dish:pho,phở,dish,33749,2fd1d4191ec259a3,tu_2fd1d4191ec259a3,neutral,0.95,đặt 2 phở
dish:com,cơm,dish,33749,2fd1d4191ec259a3,tu_2fd1d4191ec259a3,neutral,0.9,1 cơm
problem:giao-thieu-1-pho,giao thiếu 1 phở,problem,33749,2fd1d4191ec259a3,tu_2fd1d4191ec259a3,negative,0.97,đặt 2 phở 1 cơm giao 1 phở 1 cơm
dish:pho,phở,dish,22455,df2bf85f008c128c,tu_df2bf85f008c128c,neutral,0.91,giao phở
delivery_packaging:dong-goi,đóng gói,delivery_packaging,22455,df2bf85f008c128c,tu_df2bf85f008c128c,negative,0.98,đóng gói chưa tốt
problem:de-nuoc-chung,để nước chung,problem,22455,df2bf85f008c128c,tu_df2bf85f008c128c,negative,0.97,để nước chung như này
dish:pho-cuon,phở cuốn,dish,22455,972aa14caeb09cb2,tu_972aa14caeb09cb2,neutral,0.58,phở cuốn hoa lan
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,22455,972aa14caeb09cb2,tu_972aa14caeb09cb2,positive,0.94,ngon xỉu
location_landmark:pho-cuon-hoa-lan-tran-hung-dao,phở cuốn hoa lan - trần hưng đạo,location_landmark,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.5,tên quán: phở cuốn hoa lan - trần hưng đạo
dish:food,food,dish,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.72,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.9,sạch sẽ
price_value:dang-dong-tien,đáng đồng tiền,price_value,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.95,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,22455,a0c66728340d293a,tu_a0c66728340d293a,positive,0.96,đóng gói tốt
dish:com-suon,cơm sườn,dish,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.92,1 suất cơm sườn
price_value:80k-1-suat,80k 1 suất,price_value,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.96,80k 1 suất cơm sườn ntn
problem:khong-giong-anh-mo-ta,không giống ảnh mô tả,problem,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.95,có giống ảnh mô tả chút nào không
food_descriptor:chat-luong-mon,chất lượng món,food_descriptor,22455,e9eb2557d4ad64af,tu_e9eb2557d4ad64af,negative,0.73,bán như thế này
dish:thit-bo,thịt bò,dish,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.95,thịt bò dai và nhiều gân mỡ quá
dish:pho-chien-trung,phở chiên trứng,dish,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.97,phở chiên trứng hơi ngấm dầu
food_descriptor:dai,dai,food_descriptor,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.96,thịt bò dai
food_descriptor:nhieu-gan-mo,nhiều gân mỡ,food_descriptor,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.93,nhiều gân mỡ quá
food_descriptor:ngam-dau,ngấm dầu,food_descriptor,22455,8c781e7c90c675af,tu_8c781e7c90c675af,negative,0.95,hơi ngấm dầu
price_value:gia-tri-gia-ca,giá trị giá cả,price_value,14976,cfbe21c057cd6d88,tu_cfbe21c057cd6d88,positive,0.96,đáng đồng tiền
delivery_packaging:dong-goi,đóng gói,delivery_packaging,14976,cfbe21c057cd6d88,tu_cfbe21c057cd6d88,positive,0.95,đóng gói tốt
space_quality:do-sach-se,độ sạch sẽ,space_quality,14976,cfbe21c057cd6d88,tu_cfbe21c057cd6d88,positive,0.82,sạch sẽ
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,14976,c6ce8cd5f4d49254,tu_c6ce8cd5f4d49254,positive,0.93,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,14976,c6ce8cd5f4d49254,tu_c6ce8cd5f4d49254,positive,0.96,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,14976,c6ce8cd5f4d49254,tu_c6ce8cd5f4d49254,positive,0.83,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,14976,c6ce8cd5f4d49254,tu_c6ce8cd5f4d49254,positive,0.96,đóng gói tốt
dish:com-suon-cay,cơm sườn cay,dish,14976,c4a3ecf19f8fe8ae,tu_c4a3ecf19f8fe8ae,neutral,0.62,tên quán: cơm sườn cay himc
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,14976,c4a3ecf19f8fe8ae,tu_c4a3ecf19f8fe8ae,positive,0.98,đóng gói tốt
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,14976,c4a3ecf19f8fe8ae,tu_c4a3ecf19f8fe8ae,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,14976,c4a3ecf19f8fe8ae,tu_c4a3ecf19f8fe8ae,positive,0.97,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,14976,c4a3ecf19f8fe8ae,tu_c4a3ecf19f8fe8ae,positive,0.83,sạch sẽ
problem:com-suon-cay-himc-ha-ke-tan,cơm sườn cay himc - hà kế tấn,problem,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,neutral,0.93,tên quán: cơm sườn cay himc - hà kế tấn
dish:nuoc,nước,dish,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.78,nước thì kh có ống hút
dish:rong-bien,rong biển,dish,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.87,gọi thêm rong biển thì giao thiếu rong biển
delivery_packaging:dong-goi,đóng gói,delivery_packaging,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.7,nước thì kh có ống hút
problem:sai-thieu-mon,sai/thiếu món,problem,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.95,sai/thiếu món
problem:thieu-ong-hut,thiếu ống hút,problem,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.92,kh có ống hút
problem:thieu-rong-bien,thiếu rong biển,problem,14976,38b56ac64679d1ce,tu_38b56ac64679d1ce,negative,0.94,giao thiếu rong biển
dish:thach,thạch,dish,14976,3cc9d4210bbfcd8f,tu_3cc9d4210bbfcd8f,positive,0.79,thạch dai
dish:com,cơm,dish,14976,3cc9d4210bbfcd8f,tu_3cc9d4210bbfcd8f,positive,0.91,cơm thì 10đ
food_descriptor:dai,dai,food_descriptor,14976,3cc9d4210bbfcd8f,tu_3cc9d4210bbfcd8f,positive,0.88,thạch dai
service_quality:tang-dung,tặng đúng,service_quality,14976,3cc9d4210bbfcd8f,tu_3cc9d4210bbfcd8f,positive,0.72,tặng đúng
dish:cha,chả,dish,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,neutral,0.9,4 miếng chả
dish:banh-cuon,bánh cuốn,dish,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.98,"bánh cuốn nhân nhiều, ngon xỉu"
dish:rau-an-kem,rau ăn kèm,dish,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,neutral,0.72,có rau ăn kèm
dish:nuoc-mam,nước mắm,dish,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,neutral,0.86,nước mắm để vào ly nhựa nhỏ riêng
food_descriptor:nhan-nhieu,nhân nhiều,food_descriptor,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.95,bánh cuốn nhân nhiều
food_descriptor:ngon,ngon,food_descriptor,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.97,ngon xỉu
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.97,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,118507,0518770f0d6dbabf,tu_0518770f0d6dbabf,positive,0.9,sạch sẽ
dish:banh-cuon,bánh cuốn,dish,118507,49383b0941231112,tu_49383b0941231112,positive,0.87,tên quán: bánh cuốn
dish:nuoc-cham,nước chấm,dish,118507,49383b0941231112,tu_49383b0941231112,positive,0.91,nước chấm vừa vị
food_descriptor:ngon,ngon,food_descriptor,118507,49383b0941231112,tu_49383b0941231112,positive,0.96,rất ngon
food_descriptor:nong,nóng,food_descriptor,118507,49383b0941231112,tu_49383b0941231112,positive,0.93,bánh nóng
food_descriptor:vua-vi,vừa vị,food_descriptor,118507,49383b0941231112,tu_49383b0941231112,positive,0.95,nước chấm vừa vị
price_value:dang-dong-tien,đáng đồng tiền,price_value,118507,49383b0941231112,tu_49383b0941231112,positive,0.97,đáng đồng tiền
dish:banh-cuon,bánh cuốn,dish,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.97,tên quán: bánh cuốn
dish:bun-tron,bún trộn,dish,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.97,tên quán: ... bún trộn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.95,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.96,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,118507,0690b4f513a1009b,tu_0690b4f513a1009b,positive,0.84,sạch sẽ
space_quality:sach-se,sạch sẽ,space_quality,118507,58240b758d2a6229,tu_58240b758d2a6229,positive,0.93,sạch sẽ
delivery_packaging:dong-goi,đóng gói,delivery_packaging,118507,58240b758d2a6229,tu_58240b758d2a6229,positive,0.95,đóng gói tốt
price_value:gia,giá,price_value,118507,00062a63fdf0af06,tu_00062a63fdf0af06,negative,0.95,giá hơi đắt
problem:dat,đắt,problem,118507,00062a63fdf0af06,tu_00062a63fdf0af06,negative,0.91,hơi đắt
dish:banh-cuon,bánh cuốn,dish,118507,cff58d2c4ad26ba5,tu_cff58d2c4ad26ba5,neutral,0.71,tên quán: bánh cuốn
dish:bun-tron,bún trộn,dish,118507,cff58d2c4ad26ba5,tu_cff58d2c4ad26ba5,neutral,0.71,tên quán: ... bún trộn
problem:co-hat-tieu,có hạt tiêu,problem,118507,cff58d2c4ad26ba5,tu_cff58d2c4ad26ba5,negative,0.92,kh thích có hạt tiêu
dish:com,cơm,dish,128321,578412fd0c97a27b,tu_578412fd0c97a27b,neutral,0.78,tên quán: cơm
dish:pho-xao,phở xào,dish,128321,578412fd0c97a27b,tu_578412fd0c97a27b,neutral,0.83,phở xào
dish:mien-xao,miến xào,dish,128321,578412fd0c97a27b,tu_578412fd0c97a27b,neutral,0.83,miến xào
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.97,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.88,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,128321,578412fd0c97a27b,tu_578412fd0c97a27b,positive,0.97,đóng gói tốt
dish:tao-pho,tào phớ,dish,116156,69f1e84d1d3282f6,tu_69f1e84d1d3282f6,neutral,0.94,đặt ở trên app là tào phớ
